calories,protein,fat,sodium,cakeweek,wasteless,rating
378.0,5.0,37.0,21.0,0.0,0.0,5.0
430.0,45.0,13.0,2079.0,0.0,0.0,3.75
693.0,7.0,39.0,311.0,0.0,0.0,4.375
38.0,1.0,2.0,5.0,0.0,0.0,4.375
79.0,4.0,1.0,24.0,0.0,0.0,1.25
257.0,6.0,20.0,183.0,0.0,0.0,4.375
383.0,26.0,11.0,241.0,0.0,0.0,5.0
6.0,1.0,0.0,46.0,0.0,0.0,4.375
412.0,27.0,23.0,2492.0,0.0,0.0,3.75
481.0,30.0,22.0,819.0,0.0,0.0,4.375
373.0,3.0,20.0,147.0,0.0,0.0,3.75
142.0,0.0,16.0,234.0,0.0,0.0,3.75
163.0,1.0,14.0,536.0,0.0,0.0,5.0
592.0,19.0,42.0,745.0,0.0,0.0,4.375
286.0,8.0,14.0,77.0,0.0,0.0,5.0
749.0,1.0,73.0,937.0,0.0,0.0,5.0
252.0,4.0,15.0,243.0,0.0,0.0,5.0
135.0,11.0,6.0,626.0,0.0,0.0,1.875
138.0,2.0,1.0,10.0,0.0,0.0,3.75
593.0,12.0,52.0,46.0,0.0,0.0,0.0
78.0,1.0,5.0,50.0,0.0,0.0,3.75
74.0,4.0,4.0,55.0,0.0,0.0,3.125
118.0,5.0,3.0,218.0,0.0,0.0,1.25
146.0,4.0,12.0,210.0,0.0,0.0,4.375
542.0,75.0,22.0,1003.0,0.0,0.0,4.375
2594.0,146.0,182.0,2421.0,0.0,0.0,3.75
229.0,11.0,18.0,483.0,0.0,0.0,4.375
425.0,12.0,13.0,385.0,0.0,0.0,3.75
228.0,1.0,22.0,9.0,0.0,0.0,3.75
651.0,28.0,25.0,674.0,0.0,0.0,4.375
316.0,7.0,30.0,368.0,0.0,0.0,3.75
154.0,19.0,7.0,330.0,0.0,0.0,3.75
545.0,24.0,46.0,776.0,0.0,0.0,4.375
464.0,24.0,38.0,658.0,0.0,0.0,4.375
118.0,0.0,0.0,8.0,0.0,0.0,2.5
391.0,5.0,26.0,466.0,0.0,0.0,3.125
823.0,34.0,55.0,690.0,0.0,0.0,4.375
3894.0,35.0,143.0,1276.0,0.0,0.0,5.0
592.0,10.0,36.0,153.0,0.0,0.0,4.375
539.0,19.0,32.0,1485.0,0.0,0.0,4.375
376.0,11.0,19.0,208.0,0.0,0.0,5.0
204.0,0.0,23.0,243.0,0.0,0.0,0.0
881.0,33.0,31.0,659.0,0.0,0.0,5.0
700.0,40.0,33.0,1516.0,0.0,0.0,4.375
221.0,17.0,15.0,597.0,0.0,0.0,3.75
434.0,38.0,23.0,1395.0,0.0,0.0,4.375
378.0,1.0,0.0,7.0,0.0,0.0,3.75
1653.0,129.0,112.0,482.0,0.0,0.0,3.125
1078.0,61.0,76.0,1017.0,0.0,0.0,3.75
489.0,38.0,21.0,1311.0,0.0,0.0,3.75
282.0,15.0,20.0,626.0,0.0,0.0,4.375
233.0,3.0,12.0,54.0,0.0,0.0,0.0
388.0,21.0,26.0,80.0,0.0,0.0,5.0
243.0,11.0,8.0,373.0,0.0,0.0,5.0
318.0,17.0,22.0,895.0,0.0,0.0,4.375
431.0,8.0,28.0,263.0,0.0,0.0,1.25
1377.0,76.0,114.0,1867.0,0.0,0.0,4.375
245.0,2.0,21.0,41.0,0.0,0.0,4.375
417.0,11.0,14.0,162.0,0.0,0.0,3.75
795.0,42.0,59.0,259.0,0.0,0.0,3.75
1240.0,49.0,75.0,2276.0,0.0,0.0,4.375
519.0,33.0,29.0,861.0,0.0,0.0,4.375
762.0,9.0,33.0,159.0,0.0,0.0,3.75
1212.0,94.0,77.0,533.0,0.0,0.0,4.375
262.0,6.0,24.0,226.0,0.0,0.0,3.125
728.0,41.0,54.0,375.0,0.0,0.0,4.375
559.0,27.0,23.0,551.0,0.0,0.0,5.0
405.0,12.0,24.0,531.0,0.0,0.0,5.0
1680.0,98.0,105.0,1448.0,0.0,0.0,3.125
817.0,66.0,55.0,1954.0,0.0,0.0,3.75
150.0,2.0,10.0,65.0,0.0,0.0,3.75
133.0,2.0,7.0,302.0,0.0,0.0,5.0
405.0,31.0,15.0,905.0,0.0,0.0,4.375
0.0,0.0,0.0,26.0,0.0,0.0,5.0
235.0,25.0,11.0,1085.0,0.0,0.0,5.0
1302.0,183.0,49.0,1433.0,0.0,0.0,5.0
779.0,51.0,34.0,2013.0,0.0,0.0,3.75
57.0,5.0,1.0,61.0,0.0,0.0,2.5
439.0,15.0,33.0,556.0,0.0,0.0,0.0
211.0,9.0,15.0,117.0,0.0,0.0,3.75
149.0,1.0,14.0,244.0,0.0,0.0,4.375
884.0,24.0,69.0,1687.0,0.0,0.0,5.0
321.0,4.0,19.0,37.0,0.0,0.0,4.375
1802.0,53.0,135.0,1305.0,0.0,0.0,3.75
135.0,5.0,8.0,151.0,0.0,0.0,5.0
1453.0,76.0,118.0,2783.0,0.0,0.0,4.375
133.0,4.0,7.0,512.0,0.0,0.0,0.0
169.0,1.0,0.0,6.0,0.0,0.0,5.0
792.0,21.0,30.0,58.0,0.0,0.0,3.75
422.0,33.0,25.0,449.0,0.0,0.0,5.0
457.0,27.0,32.0,293.0,0.0,0.0,4.375
338.0,1.0,38.0,39.0,0.0,0.0,1.25
225.0,10.0,18.0,240.0,0.0,0.0,4.375
135.0,1.0,0.0,1.0,0.0,0.0,4.375
328.0,5.0,27.0,451.0,0.0,0.0,5.0
318.0,26.0,4.0,1346.0,0.0,0.0,4.375
322.0,6.0,1.0,8.0,0.0,0.0,3.75
521.0,23.0,9.0,134.0,0.0,0.0,4.375
100.0,3.0,3.0,251.0,0.0,0.0,4.375
248.0,1.0,1.0,14.0,0.0,0.0,5.0
285.0,9.0,15.0,1959.0,0.0,0.0,5.0
270.0,2.0,27.0,21.0,0.0,0.0,2.5
243.0,6.0,17.0,439.0,0.0,0.0,3.75
572.0,8.0,36.0,93.0,0.0,0.0,4.375
461.0,27.0,33.0,525.0,0.0,0.0,0.0
155.0,3.0,6.0,315.0,0.0,0.0,5.0
119.0,2.0,10.0,109.0,0.0,0.0,4.375
687.0,17.0,49.0,583.0,0.0,0.0,4.375
222.0,3.0,14.0,170.0,0.0,0.0,3.75
659.0,28.0,20.0,335.0,0.0,0.0,3.75
265.0,2.0,8.0,143.0,0.0,0.0,4.375
338.0,6.0,18.0,70.0,0.0,0.0,3.75
364.0,13.0,4.0,194.0,0.0,0.0,4.375
370.0,15.0,21.0,348.0,0.0,0.0,4.375
365.0,5.0,22.0,109.0,0.0,0.0,4.375
438.0,41.0,29.0,417.0,0.0,0.0,3.75
132.0,6.0,7.0,147.0,0.0,0.0,3.75
8179.0,89.0,531.0,4000.0,0.0,0.0,3.75
446.0,30.0,21.0,593.0,0.0,0.0,3.75
390.0,8.0,21.0,114.0,0.0,0.0,3.75
530.0,41.0,31.0,482.0,0.0,0.0,4.375
320.0,41.0,7.0,1208.0,0.0,0.0,4.375
240.0,7.0,9.0,352.0,0.0,0.0,0.0
364.0,17.0,26.0,282.0,0.0,0.0,4.375
625.0,11.0,42.0,163.0,0.0,0.0,4.375
761.0,56.0,41.0,2918.0,0.0,0.0,4.375
160.0,2.0,7.0,34.0,0.0,0.0,0.0
990.0,46.0,40.0,2125.0,0.0,0.0,4.375
1475.0,123.0,83.0,7695.0,0.0,0.0,4.375
830.0,10.0,59.0,465.0,0.0,0.0,5.0
175.0,2.0,18.0,142.0,0.0,0.0,4.375
97.0,1.0,6.0,131.0,0.0,0.0,3.125
224.0,1.0,23.0,514.0,0.0,0.0,3.75
728.0,60.0,46.0,187.0,0.0,0.0,2.5
679.0,23.0,46.0,443.0,0.0,0.0,4.375
285.0,4.0,21.0,29.0,0.0,0.0,5.0
473.0,46.0,31.0,149.0,0.0,0.0,3.75
450.0,40.0,7.0,942.0,0.0,0.0,3.75
201.0,0.0,0.0,4.0,0.0,0.0,5.0
315.0,3.0,1.0,499.0,0.0,0.0,0.0
283.0,5.0,5.0,106.0,0.0,0.0,1.25
197.0,3.0,12.0,76.0,0.0,0.0,3.75
213.0,9.0,12.0,139.0,0.0,0.0,4.375
433.0,23.0,32.0,400.0,0.0,0.0,3.75
216.0,5.0,11.0,764.0,0.0,0.0,3.75
140.0,5.0,4.0,415.0,0.0,0.0,3.75
363.0,25.0,25.0,219.0,0.0,0.0,4.375
490.0,29.0,17.0,1217.0,0.0,0.0,3.75
180.0,5.0,14.0,266.0,0.0,0.0,4.375
395.0,9.0,11.0,439.0,0.0,0.0,3.75
88.0,1.0,8.0,76.0,0.0,0.0,4.375
3684.0,138.0,334.0,1401.0,0.0,0.0,4.375
226.0,2.0,6.0,232.0,0.0,0.0,4.375
294.0,10.0,11.0,298.0,0.0,0.0,3.75
41.0,1.0,4.0,7.0,0.0,0.0,0.0
355.0,13.0,19.0,684.0,0.0,0.0,3.75
98.0,1.0,9.0,159.0,0.0,0.0,4.375
196.0,4.0,10.0,239.0,0.0,0.0,4.375
530.0,36.0,35.0,275.0,0.0,0.0,4.375
388.0,24.0,32.0,384.0,0.0,0.0,5.0
356.0,5.0,14.0,1811.0,0.0,0.0,3.75
754.0,37.0,45.0,1390.0,0.0,0.0,4.375
292.0,6.0,10.0,479.0,0.0,0.0,3.125
358.0,7.0,23.0,319.0,0.0,0.0,3.125
177.0,4.0,3.0,45.0,0.0,0.0,0.0
123.0,1.0,12.0,135.0,0.0,0.0,5.0
187.0,1.0,0.0,1.0,0.0,0.0,4.375
116.0,2.0,5.0,64.0,0.0,0.0,0.0
48.0,2.0,1.0,203.0,0.0,0.0,4.375
314.0,37.0,15.0,143.0,0.0,0.0,3.75
901.0,86.0,57.0,3004.0,0.0,0.0,4.375
30.0,3.0,2.0,49.0,0.0,0.0,0.0
405.0,32.0,25.0,98.0,0.0,0.0,3.75
281.0,8.0,9.0,365.0,0.0,0.0,3.125
505.0,7.0,35.0,80.0,0.0,0.0,3.125
347.0,5.0,22.0,108.0,0.0,0.0,3.75
302.0,4.0,0.0,63.0,0.0,0.0,0.0
108.0,2.0,7.0,309.0,0.0,0.0,3.75
467.0,9.0,23.0,183.0,0.0,0.0,0.0
499.0,21.0,35.0,642.0,0.0,0.0,5.0
28.0,4.0,1.0,72.0,0.0,0.0,4.375
600.0,26.0,23.0,713.0,0.0,0.0,2.5
403.0,42.0,15.0,480.0,0.0,0.0,4.375
2.0,0.0,0.0,27.0,0.0,0.0,3.75
694.0,59.0,32.0,824.0,0.0,0.0,4.375
271.0,5.0,17.0,267.0,0.0,0.0,4.375
530.0,15.0,35.0,655.0,0.0,0.0,4.375
846.0,39.0,57.0,851.0,0.0,0.0,4.375
653.0,5.0,39.0,294.0,0.0,0.0,4.375
262.0,4.0,27.0,375.0,0.0,0.0,3.75
502.0,45.0,25.0,965.0,0.0,0.0,4.375
45.0,2.0,1.0,617.0,0.0,0.0,3.75
208.0,1.0,23.0,7.0,0.0,0.0,5.0
302.0,13.0,26.0,362.0,0.0,0.0,4.375
258.0,8.0,21.0,89.0,0.0,0.0,3.125
135.0,3.0,6.0,257.0,0.0,0.0,4.375
527.0,18.0,14.0,370.0,0.0,0.0,0.0
441.0,11.0,8.0,1050.0,0.0,0.0,4.375
447.0,34.0,31.0,556.0,0.0,0.0,3.75
235.0,0.0,0.0,2.0,0.0,0.0,0.0
186.0,6.0,2.0,454.0,0.0,0.0,3.75
330.0,5.0,16.0,285.0,0.0,0.0,4.375
329.0,16.0,23.0,368.0,0.0,0.0,3.125
772.0,39.0,53.0,1319.0,0.0,0.0,3.75
116.0,1.0,11.0,12.0,0.0,0.0,0.0
926.0,42.0,44.0,524.0,0.0,0.0,3.125
304.0,11.0,8.0,87.0,0.0,0.0,3.75
165.0,5.0,12.0,28.0,0.0,0.0,3.125
109.0,3.0,8.0,141.0,0.0,0.0,5.0
313.0,8.0,18.0,683.0,0.0,0.0,4.375
364.0,9.0,13.0,43.0,0.0,0.0,4.375
149.0,7.0,9.0,110.0,0.0,0.0,0.0
148.0,1.0,5.0,1.0,0.0,0.0,3.125
493.0,38.0,30.0,134.0,0.0,0.0,3.75
376.0,30.0,16.0,963.0,0.0,0.0,3.75
801.0,43.0,50.0,1395.0,0.0,0.0,4.375
503.0,14.0,26.0,506.0,0.0,0.0,5.0
146.0,4.0,3.0,358.0,0.0,0.0,4.375
13.0,1.0,1.0,38.0,0.0,0.0,4.375
1346.0,82.0,81.0,296.0,0.0,0.0,3.125
142.0,3.0,6.0,8.0,0.0,0.0,3.75
1174.0,29.0,92.0,1804.0,0.0,0.0,5.0
201.0,0.0,0.0,15.0,0.0,0.0,3.75
1281.0,97.0,90.0,2118.0,0.0,0.0,5.0
190.0,5.0,6.0,127.0,0.0,0.0,4.375
409.0,21.0,21.0,725.0,0.0,0.0,4.375
243.0,5.0,8.0,89.0,0.0,0.0,4.375
25.0,1.0,0.0,2.0,0.0,0.0,5.0
367.0,39.0,22.0,234.0,0.0,0.0,3.75
171.0,0.0,0.0,1.0,0.0,0.0,0.0
184.0,0.0,0.0,2.0,0.0,0.0,0.0
866.0,8.0,48.0,493.0,0.0,0.0,4.375
250.0,3.0,14.0,120.0,0.0,0.0,4.375
750.0,46.0,31.0,1412.0,0.0,0.0,4.375
4471.0,41.0,204.0,5265.0,0.0,0.0,4.375
386.0,3.0,18.0,19.0,0.0,0.0,3.75
456.0,24.0,31.0,1383.0,0.0,0.0,4.375
1438.0,118.0,98.0,819.0,0.0,0.0,4.375
1251.0,11.0,71.0,421.0,0.0,0.0,4.375
582.0,29.0,47.0,493.0,0.0,0.0,4.375
1046.0,58.0,39.0,2046.0,0.0,0.0,4.375
90.0,4.0,8.0,149.0,0.0,0.0,4.375
2987.0,38.0,157.0,1221.0,0.0,0.0,4.375
297.0,4.0,1.0,16.0,0.0,0.0,0.0
192.0,4.0,6.0,168.0,0.0,0.0,4.375
258.0,4.0,20.0,184.0,0.0,0.0,3.75
1091.0,84.0,74.0,505.0,0.0,0.0,3.75
222.0,3.0,0.0,47.0,0.0,0.0,0.0
27.0,1.0,1.0,1910.0,0.0,0.0,5.0
636.0,37.0,24.0,1701.0,0.0,0.0,3.75
147.0,1.0,0.0,11.0,0.0,0.0,5.0
369.0,33.0,25.0,431.0,0.0,0.0,5.0
195.0,0.0,21.0,146.0,0.0,0.0,3.125
272.0,8.0,7.0,171.0,0.0,0.0,4.375
190.0,5.0,7.0,342.0,0.0,0.0,3.125
284.0,7.0,7.0,468.0,0.0,0.0,4.375
336.0,11.0,7.0,382.0,0.0,0.0,5.0
811.0,65.0,56.0,448.0,0.0,0.0,4.375
636.0,20.0,19.0,555.0,0.0,0.0,3.75
267.0,4.0,1.0,5.0,0.0,0.0,5.0
1588.0,92.0,110.0,432.0,0.0,0.0,3.75
108.0,1.0,0.0,2.0,0.0,0.0,5.0
362.0,7.0,26.0,147.0,0.0,0.0,4.375
188.0,6.0,11.0,371.0,0.0,0.0,4.375
303.0,4.0,13.0,182.0,0.0,0.0,3.75
340.0,16.0,23.0,467.0,0.0,0.0,4.375
67.0,2.0,3.0,562.0,0.0,0.0,0.0
504.0,30.0,27.0,1528.0,0.0,0.0,3.75
397.0,5.0,18.0,77.0,0.0,0.0,3.75
512.0,38.0,32.0,264.0,0.0,0.0,3.125
305.0,7.0,26.0,245.0,0.0,0.0,5.0
299.0,4.0,16.0,198.0,0.0,0.0,3.125
74.0,3.0,4.0,287.0,0.0,0.0,3.75
692.0,35.0,58.0,92.0,0.0,0.0,3.75
61.0,2.0,3.0,7.0,0.0,0.0,4.375
1047.0,46.0,47.0,267.0,0.0,0.0,3.75
2715.0,51.0,217.0,3926.0,0.0,0.0,4.375
459.0,30.0,33.0,512.0,0.0,0.0,3.125
278.0,1.0,12.0,15.0,0.0,0.0,0.0
201.0,1.0,20.0,163.0,0.0,0.0,4.375
107.0,2.0,0.0,730.0,0.0,0.0,4.375
492.0,27.0,32.0,444.0,0.0,0.0,4.375
290.0,27.0,6.0,2556.0,0.0,0.0,0.0
248.0,5.0,10.0,233.0,0.0,0.0,3.75
317.0,1.0,11.0,14.0,0.0,0.0,2.5
995.0,111.0,51.0,4303.0,0.0,0.0,4.375
152.0,2.0,6.0,101.0,0.0,0.0,4.375
315.0,3.0,24.0,41.0,0.0,0.0,4.375
598.0,4.0,29.0,21.0,0.0,0.0,0.0
305.0,23.0,16.0,741.0,0.0,0.0,5.0
133.0,23.0,4.0,95.0,0.0,0.0,3.125
127.0,3.0,6.0,178.0,0.0,0.0,4.375
162.0,4.0,14.0,279.0,0.0,0.0,3.125
522.0,33.0,23.0,526.0,0.0,0.0,3.75
378.0,7.0,25.0,453.0,0.0,0.0,3.75
93.0,2.0,6.0,26.0,0.0,0.0,0.0
451.0,4.0,15.0,242.0,0.0,0.0,4.375
222.0,4.0,5.0,10.0,0.0,0.0,3.75
289.0,3.0,24.0,31.0,0.0,0.0,3.75
163.0,2.0,1.0,9.0,0.0,0.0,3.75
486.0,6.0,22.0,320.0,0.0,0.0,4.375
64.0,2.0,6.0,51.0,0.0,0.0,4.375
169.0,0.0,0.0,2.0,0.0,0.0,0.0
2420.0,325.0,107.0,5638.0,0.0,0.0,3.125
348.0,12.0,8.0,139.0,0.0,0.0,3.125
590.0,37.0,38.0,1427.0,0.0,0.0,5.0
933.0,32.0,80.0,162.0,0.0,0.0,3.75
288.0,5.0,10.0,156.0,0.0,0.0,4.375
250.0,26.0,13.0,961.0,0.0,0.0,4.375
301.0,6.0,26.0,332.0,0.0,0.0,3.75
508.0,6.0,21.0,358.0,0.0,0.0,4.375
792.0,26.0,27.0,911.0,0.0,0.0,3.75
1291.0,163.0,60.0,66833.0,0.0,0.0,3.75
389.0,5.0,25.0,166.0,0.0,0.0,3.75
805.0,22.0,65.0,666.0,0.0,0.0,3.75
242.0,3.0,5.0,99.0,0.0,0.0,4.375
189.0,9.0,14.0,203.0,0.0,0.0,4.375
275.0,5.0,4.0,397.0,0.0,0.0,4.375
894.0,45.0,65.0,645.0,0.0,0.0,5.0
741.0,27.0,25.0,147.0,0.0,0.0,3.75
280.0,25.0,14.0,1448.0,0.0,0.0,3.75
291.0,10.0,16.0,216.0,0.0,0.0,3.75
830.0,43.0,56.0,2507.0,0.0,0.0,0.0
667.0,35.0,53.0,1060.0,0.0,0.0,3.75
206.0,4.0,2.0,17.0,0.0,0.0,4.375
262.0,8.0,8.0,79.0,0.0,0.0,4.375
170.0,4.0,13.0,1108.0,0.0,0.0,4.375
228.0,8.0,8.0,424.0,0.0,0.0,4.375
1120.0,27.0,97.0,4595.0,0.0,0.0,0.0
131.0,1.0,0.0,18.0,0.0,0.0,5.0
239.0,7.0,17.0,363.0,0.0,0.0,4.375
333.0,19.0,15.0,1097.0,0.0,0.0,3.125
212.0,2.0,4.0,3.0,0.0,0.0,4.375
135.0,13.0,6.0,1079.0,0.0,0.0,0.0
183.0,4.0,11.0,36.0,0.0,0.0,4.375
218.0,4.0,5.0,295.0,0.0,0.0,4.375
381.0,38.0,12.0,1031.0,0.0,0.0,4.375
470.0,17.0,22.0,773.0,0.0,0.0,4.375
385.0,7.0,38.0,285.0,0.0,0.0,4.375
39.0,1.0,2.0,97.0,0.0,0.0,4.375
783.0,6.0,42.0,69.0,0.0,0.0,3.75
232.0,3.0,2.0,105.0,0.0,0.0,5.0
1132.0,55.0,83.0,732.0,0.0,0.0,4.375
607.0,21.0,39.0,901.0,0.0,0.0,3.75
124.0,8.0,5.0,241.0,0.0,0.0,3.75
247.0,2.0,1.0,22.0,0.0,0.0,3.75
325.0,4.0,13.0,157.0,0.0,0.0,5.0
52.0,4.0,1.0,2302.0,0.0,0.0,0.0
116.0,1.0,11.0,59.0,0.0,0.0,4.375
282.0,4.0,9.0,166.0,0.0,0.0,3.125
112.0,1.0,9.0,212.0,0.0,0.0,4.375
903.0,70.0,60.0,1447.0,0.0,0.0,4.375
251.0,1.0,0.0,4.0,0.0,0.0,5.0
445.0,23.0,19.0,868.0,0.0,0.0,3.75
398.0,5.0,11.0,84.0,0.0,0.0,5.0
1267.0,50.0,82.0,1651.0,0.0,0.0,5.0
113.0,1.0,7.0,440.0,0.0,0.0,3.125
15.0,1.0,0.0,33.0,0.0,0.0,4.375
20.0,1.0,0.0,483.0,0.0,0.0,4.375
141.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,1.0,2.0,4.0,0.0,0.0,4.375
143.0,1.0,0.0,737.0,0.0,0.0,4.375
323.0,3.0,34.0,28.0,0.0,0.0,4.375
246.0,2.0,15.0,220.0,0.0,0.0,4.375
218.0,1.0,18.0,26.0,0.0,0.0,4.375
342.0,5.0,20.0,310.0,0.0,0.0,4.375
646.0,20.0,50.0,742.0,0.0,0.0,3.75
216.0,2.0,22.0,257.0,0.0,0.0,3.75
207.0,4.0,9.0,21.0,0.0,0.0,4.375
476.0,16.0,29.0,1431.0,0.0,0.0,3.75
852.0,15.0,40.0,366.0,0.0,0.0,4.375
232.0,0.0,0.0,8.0,0.0,0.0,1.875
798.0,14.0,53.0,149.0,0.0,0.0,4.375
365.0,11.0,27.0,330.0,0.0,0.0,4.375
171.0,1.0,1.0,9.0,0.0,0.0,4.375
632.0,21.0,27.0,1167.0,0.0,0.0,5.0
804.0,9.0,77.0,72.0,0.0,0.0,3.75
176.0,12.0,9.0,392.0,0.0,0.0,4.375
230.0,6.0,9.0,308.0,0.0,0.0,4.375
282.0,3.0,18.0,188.0,0.0,0.0,3.125
934.0,37.0,63.0,1290.0,0.0,0.0,3.75
499.0,9.0,14.0,253.0,0.0,0.0,4.375
246.0,1.0,1.0,2.0,0.0,0.0,3.75
582.0,39.0,31.0,900.0,0.0,0.0,4.375
728.0,45.0,47.0,1627.0,0.0,0.0,4.375
751.0,107.0,30.0,4331.0,0.0,0.0,5.0
297.0,6.0,9.0,546.0,0.0,0.0,0.0
439.0,20.0,37.0,17.0,0.0,0.0,0.0
483.0,22.0,35.0,925.0,0.0,0.0,4.375
4.0,0.0,0.0,210.0,0.0,0.0,5.0
757.0,13.0,48.0,413.0,0.0,0.0,0.0
883.0,51.0,59.0,497.0,0.0,0.0,4.375
206.0,1.0,0.0,7.0,0.0,0.0,3.125
77.0,5.0,2.0,173.0,0.0,0.0,0.0
454.0,19.0,29.0,136.0,0.0,0.0,3.75
222.0,4.0,5.0,10.0,0.0,0.0,3.75
400.0,9.0,3.0,25.0,0.0,0.0,4.375
450.0,27.0,28.0,547.0,0.0,0.0,2.5
673.0,23.0,51.0,433.0,0.0,0.0,4.375
127.0,2.0,6.0,447.0,0.0,0.0,4.375
508.0,37.0,37.0,343.0,0.0,0.0,4.375
357.0,2.0,8.0,14.0,0.0,0.0,3.75
454.0,7.0,33.0,54.0,0.0,0.0,3.75
172.0,2.0,14.0,11.0,0.0,0.0,5.0
319.0,3.0,1.0,745.0,0.0,0.0,4.375
175.0,0.0,1.0,75.0,0.0,0.0,0.0
212.0,1.0,23.0,10.0,0.0,0.0,0.0
497.0,6.0,46.0,81.0,0.0,0.0,3.75
335.0,2.0,1.0,10.0,0.0,0.0,3.125
2550.0,163.0,172.0,460.0,0.0,0.0,4.375
1084.0,88.0,38.0,2714.0,0.0,0.0,4.375
510.0,24.0,43.0,945.0,0.0,0.0,3.75
137.0,6.0,8.0,496.0,0.0,0.0,3.125
959.0,9.0,91.0,636.0,0.0,0.0,3.125
129.0,0.0,0.0,2.0,0.0,0.0,0.0
257.0,8.0,7.0,622.0,0.0,0.0,4.375
468.0,20.0,33.0,636.0,0.0,0.0,4.375
427.0,8.0,24.0,524.0,0.0,0.0,0.0
250.0,3.0,4.0,398.0,0.0,0.0,3.75
207.0,1.0,23.0,211.0,0.0,0.0,0.0
221.0,2.0,24.0,22.0,0.0,0.0,5.0
232.0,11.0,19.0,392.0,0.0,0.0,4.375
1196.0,93.0,74.0,827.0,0.0,0.0,3.75
247.0,2.0,5.0,14.0,0.0,0.0,4.375
221.0,8.0,12.0,513.0,0.0,0.0,5.0
356.0,3.0,37.0,160.0,0.0,0.0,4.375
239.0,2.0,21.0,9.0,0.0,0.0,3.75
460.0,26.0,36.0,169.0,0.0,0.0,4.375
501.0,24.0,22.0,45.0,0.0,0.0,3.75
252.0,10.0,5.0,1092.0,0.0,0.0,4.375
237.0,4.0,13.0,501.0,0.0,0.0,4.375
430.0,4.0,44.0,41.0,0.0,0.0,5.0
968.0,81.0,62.0,877.0,0.0,0.0,3.75
859.0,47.0,64.0,448.0,0.0,0.0,5.0
402.0,5.0,23.0,147.0,0.0,0.0,4.375
803.0,10.0,85.0,500.0,0.0,0.0,1.875
242.0,3.0,12.0,81.0,0.0,0.0,4.375
74.0,2.0,6.0,99.0,0.0,0.0,4.375
87.0,1.0,8.0,15061.0,0.0,0.0,3.75
1157.0,27.0,21.0,1689.0,0.0,0.0,0.0
245.0,4.0,7.0,237.0,0.0,0.0,3.75
402.0,0.0,0.0,3.0,0.0,0.0,4.375
291.0,6.0,4.0,148.0,0.0,0.0,4.375
454.0,28.0,25.0,921.0,0.0,0.0,5.0
500.0,17.0,25.0,1086.0,0.0,0.0,4.375
229.0,6.0,14.0,357.0,0.0,0.0,4.375
729.0,36.0,51.0,1340.0,0.0,0.0,3.125
274.0,4.0,20.0,91.0,0.0,0.0,4.375
587.0,18.0,40.0,684.0,0.0,0.0,4.375
598.0,25.0,28.0,500.0,0.0,0.0,3.75
719.0,53.0,36.0,2544.0,0.0,0.0,4.375
283.0,6.0,23.0,97.0,0.0,0.0,4.375
810.0,34.0,53.0,1500.0,0.0,0.0,4.375
116.0,6.0,5.0,361.0,0.0,0.0,3.75
857.0,9.0,89.0,708.0,0.0,0.0,3.75
610.0,49.0,43.0,891.0,0.0,0.0,4.375
203.0,7.0,18.0,355.0,0.0,0.0,4.375
165.0,0.0,0.0,2.0,0.0,0.0,0.0
413.0,9.0,15.0,322.0,0.0,0.0,4.375
443.0,7.0,19.0,127.0,0.0,0.0,3.75
878.0,21.0,32.0,730.0,0.0,0.0,4.375
391.0,7.0,27.0,813.0,0.0,0.0,3.75
304.0,4.0,28.0,460.0,0.0,0.0,4.375
448.0,11.0,21.0,289.0,0.0,0.0,4.375
431.0,6.0,15.0,204.0,0.0,0.0,0.0
164.0,3.0,13.0,13.0,0.0,0.0,3.125
657.0,19.0,58.0,532.0,0.0,0.0,3.75
1050.0,65.0,69.0,2885.0,0.0,0.0,3.125
1031.0,74.0,76.0,300.0,0.0,0.0,4.375
349.0,24.0,18.0,1259.0,0.0,0.0,5.0
713.0,37.0,41.0,862.0,0.0,0.0,3.75
454.0,14.0,37.0,668.0,0.0,0.0,4.375
134.0,3.0,6.0,190.0,0.0,0.0,4.375
176.0,4.0,4.0,2834.0,0.0,0.0,4.375
258.0,5.0,17.0,258.0,0.0,0.0,4.375
809.0,35.0,38.0,642.0,0.0,0.0,3.75
371.0,15.0,12.0,850.0,0.0,0.0,4.375
127.0,7.0,10.0,204.0,0.0,0.0,3.125
488.0,17.0,36.0,657.0,0.0,0.0,5.0
564.0,59.0,21.0,2177.0,0.0,0.0,3.75
397.0,4.0,13.0,221.0,0.0,0.0,5.0
172.0,2.0,15.0,9.0,0.0,0.0,4.375
1223.0,71.0,99.0,894.0,0.0,0.0,3.125
180.0,16.0,8.0,743.0,0.0,0.0,3.75
560.0,58.0,25.0,695.0,0.0,0.0,4.375
1202.0,31.0,87.0,617.0,0.0,0.0,3.125
476.0,11.0,21.0,16.0,0.0,0.0,4.375
274.0,2.0,3.0,53.0,0.0,0.0,5.0
191.0,1.0,1.0,0.0,0.0,0.0,3.75
114.0,7.0,5.0,213.0,0.0,0.0,4.375
716.0,26.0,39.0,708.0,0.0,0.0,4.375
535.0,54.0,27.0,1017.0,0.0,0.0,3.75
277.0,13.0,19.0,3690.0,0.0,0.0,4.375
219.0,1.0,0.0,1.0,0.0,0.0,3.75
